,Gaimersheim,Ingolstadt,Munich
166,0.0,9.299999999999997,0.0
167,0.0,9.299999999999997,0.0
168,0.0,9.299999999999997,0.0
169,0.0,9.0,0.0
170,0.0,9.299999999999997,0.0
171,-0.3000000000000007,9.0,-0.3000000000000007
172,0.0,9.299999999999997,0.0
173,-0.3000000000000007,9.299999999999997,0.0
174,0.0,9.299999999999997,0.0
175,0.0,9.299999999999997,0.0
176,0.0,9.299999999999997,-0.3000000000000007
177,0.0,9.299999999999997,0.0
178,0.0,9.299999999999997,-0.3000000000000007
179,0.0,9.299999999999997,0.0
180,0.0,9.299999999999997,0.0
181,0.0,9.299999999999997,0.0
182,0.0,9.299999999999997,-0.3000000000000007
183,0.0,9.299999999999997,0.0
184,0.0,9.299999999999997,-0.3000000000000007
185,0.0,9.299999999999997,0.0
186,-0.3000000000000007,9.299999999999997,0.0
187,0.0,9.299999999999997,0.0
188,0.0,9.299999999999997,-0.3000000000000007
189,0.0,9.299999999999997,0.0
190,0.0,9.299999999999997,0.0
191,-0.3000000000000007,9.299999999999997,0.0
192,0.0,9.299999999999997,0.0
193,0.0,9.299999999999997,0.0
194,0.0,9.299999999999997,0.0
195,0.0,9.299999999999997,0.0
196,0.0,9.299999999999997,0.0
197,0.0,9.299999999999997,0.0
198,0.0,9.299999999999997,0.0
199,0.0,9.299999999999997,0.0
200,0.0,9.299999999999997,0.0
201,0.0,9.299999999999997,-0.3000000000000007
202,0.0,9.299999999999997,0.0
203,0.0,9.299999999999997,-0.3000000000000007
204,0.0,9.299999999999997,-0.3000000000000007
205,0.0,9.299999999999997,0.0
206,0.0,9.299999999999997,-0.3000000000000007
207,0.0,9.299999999999997,0.0
208,0.0,9.299999999999997,0.0
209,0.0,9.299999999999997,0.0
210,0.0,9.299999999999997,0.0
211,0.0,9.299999999999997,0.0
212,0.0,9.299999999999997,-0.3000000000000007
213,0.0,9.299999999999997,0.0
214,0.0,9.299999999999997,0.0
215,-0.3000000000000007,9.299999999999997,-0.3000000000000007
216,0.0,9.299999999999997,-0.3000000000000007
217,0.0,9.299999999999997,0.0
218,-0.3000000000000007,9.299999999999997,0.0
219,0.0,9.299999999999997,0.0
220,0.0,9.299999999999997,0.0
221,0.0,9.299999999999997,0.0
222,0.0,9.299999999999997,0.0
223,0.0,9.299999999999997,0.0
224,0.0,9.299999999999997,-0.3000000000000007
225,0.0,9.299999999999997,0.0
226,0.0,9.299999999999997,0.0
227,0.0,9.299999999999997,0.0
228,0.0,9.299999999999997,0.0
229,0.0,9.299999999999997,0.0
230,0.0,9.299999999999997,0.0
231,0.0,9.600000000000001,0.0
232,-0.3000000000000007,9.299999999999997,0.0
233,-0.3000000000000007,9.0,0.0
234,0.0,9.0,0.0
235,0.0,8.700000000000003,0.0
236,0.0,8.399999999999999,0.0
237,-0.3000000000000007,8.100000000000001,0.0
238,0.0,8.100000000000001,0.0
239,0.0,8.100000000000001,-0.3000000000000007
240,0.0,7.799999999999997,0.0
241,0.0,8.100000000000001,0.0
242,0.0,7.799999999999997,0.0
243,0.0,8.100000000000001,0.0
244,-0.3000000000000007,8.100000000000001,0.0
245,0.0,8.100000000000001,0.0
246,0.0,8.100000000000001,0.0
247,0.0,8.100000000000001,-0.3000000000000007
248,0.0,8.100000000000001,0.0
249,-0.3000000000000007,8.100000000000001,0.0
250,0.0,8.100000000000001,-0.3000000000000007
251,0.0,8.399999999999999,0.0
252,0.0,8.399999999999999,0.0
253,-0.3000000000000007,8.399999999999999,0.0
254,0.0,8.399999999999999,0.0
255,0.0,8.399999999999999,0.0
256,0.0,8.700000000000003,0.0
257,0.0,8.700000000000003,0.0
258,0.0,8.700000000000003,0.0
259,0.0,8.700000000000003,0.0
260,0.0,8.700000000000003,-0.3000000000000007
261,0.0,8.700000000000003,0.0
262,0.0,8.700000000000003,0.0
263,-0.3000000000000007,8.700000000000003,0.0
264,0.0,8.700000000000003,-0.3000000000000007
265,-0.3000000000000007,8.700000000000003,0.0
266,0.0,8.700000000000003,0.0
267,0.0,8.700000000000003,0.0
268,0.0,8.700000000000003,0.0
269,0.0,8.700000000000003,0.0
270,0.0,8.700000000000003,-0.3000000000000007
271,-0.3000000000000007,8.399999999999999,0.0
272,0.0,8.700000000000003,-0.3000000000000007
273,0.0,8.700000000000003,0.0
274,0.0,8.399999999999999,0.0
275,-0.3000000000000007,8.399999999999999,0.0
276,0.0,8.700000000000003,0.0
277,0.0,8.399999999999999,0.0
278,0.0,8.399999999999999,0.0
279,0.0,8.399999999999999,0.0
280,0.0,8.399999999999999,0.0
281,0.0,8.399999999999999,-0.3000000000000007
282,0.0,8.399999999999999,-0.3000000000000007
283,0.0,8.399999999999999,0.0
284,0.0,8.100000000000001,0.0
285,0.0,8.100000000000001,0.0
286,0.0,8.100000000000001,0.0
287,0.0,7.799999999999997,0.0
288,0.0,7.799999999999997,0.0
289,0.0,7.799999999999997,0.0
290,0.0,7.5,0.0
291,0.0,7.5,-0.3000000000000007
292,0.0,7.200000000000003,0.0
293,0.0,6.899999999999999,0.0
294,0.0,6.899999999999999,0.0
295,0.0,6.299999999999997,0.0
296,0.0,6.299999999999997,0.0
297,0.0,6.0,0.0
298,0.0,6.0,0.0
299,0.0,5.700000000000003,0.0
300,0.0,6.0,0.0
301,0.0,5.700000000000003,0.0
302,0.0,6.0,-0.3000000000000007
303,0.0,6.0,0.0
304,0.0,6.0,0.0
305,0.0,6.0,0.0
306,0.0,6.299999999999997,-0.3000000000000007
307,0.0,6.299999999999997,0.0
308,0.0,6.299999999999997,-0.3000000000000007
309,0.0,6.299999999999997,-0.3000000000000007
310,0.0,6.299999999999997,-0.3000000000000007
311,0.0,6.600000000000001,0.0
312,0.0,6.600000000000001,-0.3000000000000007
313,-0.3000000000000007,6.600000000000001,0.0
314,0.0,6.600000000000001,0.0
315,0.0,6.600000000000001,0.0
316,0.0,6.600000000000001,0.0
317,0.0,6.600000000000001,0.0
318,0.0,6.600000000000001,0.0
319,-0.3000000000000007,6.600000000000001,0.0
320,-0.3000000000000007,6.600000000000001,0.0
321,0.0,6.600000000000001,0.0
322,0.0,6.600000000000001,0.0
323,0.0,6.600000000000001,0.0
324,0.0,6.600000000000001,0.0
325,0.0,6.600000000000001,0.0
326,0.0,6.600000000000001,-0.3000000000000007
327,0.0,6.600000000000001,0.0
328,0.0,6.600000000000001,0.0
329,0.0,6.600000000000001,0.0
330,0.0,6.600000000000001,-0.3000000000000007
331,0.0,6.600000000000001,-0.3000000000000007
332,0.0,6.600000000000001,-0.3000000000000007
333,0.0,6.600000000000001,0.0
334,0.0,6.600000000000001,0.0
335,0.0,6.600000000000001,0.0
336,0.0,6.600000000000001,0.0
337,-0.3000000000000007,6.600000000000001,0.0
338,0.0,6.600000000000001,0.0
339,0.0,6.600000000000001,0.0
340,0.0,6.600000000000001,-0.3000000000000007
341,0.0,6.600000000000001,0.0
342,0.0,6.600000000000001,0.0
343,-0.3000000000000007,6.899999999999999,0.0
344,0.0,6.899999999999999,0.0
345,-0.3000000000000007,6.600000000000001,0.0
346,0.0,6.600000000000001,0.0
347,0.0,6.899999999999999,0.0
348,0.0,6.899999999999999,-0.3000000000000007
349,0.0,6.600000000000001,0.0
350,0.0,6.600000000000001,0.0
351,0.0,6.899999999999999,-0.3000000000000007
352,0.0,6.600000000000001,0.0
353,0.0,6.600000000000001,0.0
354,-0.3000000000000007,6.600000000000001,0.0
355,-0.3000000000000007,6.600000000000001,0.0
356,0.0,6.899999999999999,0.0
357,0.0,6.899999999999999,0.0
358,0.0,6.899999999999999,0.0
359,0.0,6.899999999999999,0.0
360,0.0,6.899999999999999,0.0
361,0.0,7.200000000000003,0.0
362,-0.3000000000000007,7.200000000000003,0.0
363,0.0,7.200000000000003,0.0
364,-0.3000000000000007,7.200000000000003,0.0
365,0.0,6.899999999999999,0.0
366,0.0,7.200000000000003,0.0
367,0.0,7.200000000000003,0.0
368,0.0,7.200000000000003,0.0
369,0.0,6.899999999999999,0.0
370,0.0,6.899999999999999,0.0
371,0.0,7.200000000000003,0.0
372,0.0,6.899999999999999,0.0
373,0.0,7.200000000000003,-0.3000000000000007
374,0.0,7.200000000000003,0.0
375,0.0,7.200000000000003,0.0
376,0.0,7.200000000000003,0.0
377,0.0,7.200000000000003,0.0
378,0.0,7.200000000000003,0.0
379,0.0,6.899999999999999,0.0
380,0.0,7.200000000000003,0.0
381,-0.3000000000000007,7.200000000000003,-0.3000000000000007
382,0.0,7.200000000000003,0.0
383,0.0,7.200000000000003,-0.3000000000000007
384,-0.3000000000000007,6.899999999999999,0.0
385,-0.3000000000000007,7.200000000000003,0.0
386,0.0,6.899999999999999,0.0
387,0.0,7.200000000000003,0.0
388,0.0,7.200000000000003,-0.3000000000000007
389,0.0,7.200000000000003,0.0
390,0.0,6.899999999999999,0.0
391,0.0,7.200000000000003,0.0
392,0.0,7.200000000000003,0.0
393,0.0,7.200000000000003,0.0
394,-0.3000000000000007,7.200000000000003,-0.3000000000000007
395,0.0,7.200000000000003,0.0
396,0.0,6.899999999999999,0.0
397,0.0,6.899999999999999,0.0
398,0.0,6.899999999999999,-0.3000000000000007
399,0.0,6.899999999999999,0.0
400,0.0,7.200000000000003,0.0
401,0.0,7.200000000000003,0.0
402,0.0,7.200000000000003,0.0
403,0.0,6.899999999999999,0.0
404,0.0,6.899999999999999,0.0
405,0.0,7.200000000000003,-0.3000000000000007
406,0.0,7.200000000000003,-0.3000000000000007
407,-0.3000000000000007,6.899999999999999,0.0
408,0.0,6.899999999999999,0.0
409,0.0,7.200000000000003,0.0
410,0.0,6.899999999999999,0.0
411,-0.3000000000000007,7.200000000000003,0.0
412,0.0,6.899999999999999,0.0
413,0.0,6.899999999999999,0.0
414,-0.3000000000000007,6.899999999999999,0.0
415,0.0,6.899999999999999,0.0
416,0.0,6.600000000000001,0.0
417,0.0,6.600000000000001,0.0
418,0.0,6.600000000000001,0.0
419,0.0,6.299999999999997,0.0
420,-0.3000000000000007,6.299999999999997,0.0
421,0.0,6.0,0.0
422,0.0,6.0,0.0
423,0.0,5.700000000000003,0.0
424,-0.3000000000000007,5.700000000000003,0.0
425,0.0,5.700000000000003,-0.3000000000000007
426,-0.3000000000000007,5.700000000000003,-0.3000000000000007
427,0.0,5.399999999999999,0.0
428,0.0,5.399999999999999,0.0
429,0.0,5.100000000000001,-0.3000000000000007
430,0.0,5.100000000000001,0.0
431,0.0,4.799999999999997,0.0
432,0.0,4.799999999999997,0.0
433,0.0,5.100000000000001,0.0
434,0.0,5.100000000000001,0.0
435,-0.3000000000000007,4.799999999999997,0.0
436,0.0,4.799999999999997,-0.3000000000000007
437,0.0,4.799999999999997,0.0
438,0.0,4.799999999999997,0.0
439,0.0,4.799999999999997,0.0
440,0.0,4.799999999999997,0.0
441,-0.3000000000000007,4.799999999999997,0.0
442,0.0,5.100000000000001,0.0
443,0.0,5.100000000000001,0.0
444,0.0,5.100000000000001,0.0
445,0.0,4.799999999999997,0.0
446,0.0,5.100000000000001,-0.3000000000000007
447,0.0,5.100000000000001,0.0
448,0.0,5.100000000000001,-0.3000000000000007
449,0.0,4.799999999999997,0.0
450,0.0,5.100000000000001,-0.3000000000000007
451,0.0,5.100000000000001,0.0
452,0.0,5.100000000000001,-0.3000000000000007
453,0.0,5.100000000000001,0.0
454,0.0,5.100000000000001,0.0
455,0.0,5.100000000000001,0.0
456,-0.3000000000000007,5.100000000000001,0.0
457,0.0,4.799999999999997,0.0
458,0.0,5.100000000000001,-0.3000000000000007
459,0.0,5.100000000000001,0.0
460,0.0,5.100000000000001,0.0
461,0.0,5.100000000000001,0.0
462,0.0,5.100000000000001,0.0
463,0.0,5.100000000000001,0.0
464,0.0,5.100000000000001,0.0
465,0.0,5.100000000000001,3.0
466,0.0,5.100000000000001,3.8999999999999986
467,0.0,5.100000000000001,3.6000000000000014
468,0.0,5.100000000000001,3.0
469,-0.3000000000000007,5.100000000000001,3.0
470,0.0,5.100000000000001,2.700000000000003
471,0.0,5.100000000000001,2.700000000000003
472,0.0,5.100000000000001,3.0
473,0.0,5.100000000000001,3.6000000000000014
474,0.0,5.100000000000001,3.8999999999999986
475,0.0,4.799999999999997,4.5
476,0.0,5.100000000000001,4.799999999999997
477,0.0,5.100000000000001,5.100000000000001
478,0.0,5.100000000000001,5.100000000000001
479,0.0,5.100000000000001,5.700000000000003
480,0.0,5.100000000000001,6.0
481,0.0,5.100000000000001,6.0
482,0.0,5.100000000000001,6.600000000000001
483,0.0,5.100000000000001,6.899999999999999
484,0.0,5.100000000000001,7.200000000000003
485,0.0,5.100000000000001,7.5
486,0.0,5.100000000000001,7.799999999999997
487,-0.3000000000000007,5.100000000000001,8.100000000000001
488,0.0,5.100000000000001,8.399999999999999
489,0.0,5.100000000000001,8.399999999999999
490,0.0,5.100000000000001,8.399999999999999
491,0.0,5.100000000000001,8.399999999999999
492,0.0,5.100000000000001,8.700000000000003
493,0.0,5.100000000000001,8.700000000000003
494,0.0,5.100000000000001,8.700000000000003
495,0.0,5.100000000000001,8.399999999999999
496,0.0,5.100000000000001,8.399999999999999
497,0.0,5.100000000000001,8.399999999999999
498,0.0,5.100000000000001,8.100000000000001
499,0.0,5.100000000000001,8.100000000000001
500,0.0,5.100000000000001,7.799999999999997
501,0.0,5.100000000000001,7.799999999999997
502,0.0,5.100000000000001,8.100000000000001
503,0.0,5.100000000000001,7.799999999999997
504,0.0,5.100000000000001,7.799999999999997
505,0.0,5.100000000000001,8.100000000000001
506,0.0,5.100000000000001,8.100000000000001
507,0.0,5.100000000000001,8.399999999999999
508,0.0,5.100000000000001,8.399999999999999
509,-0.3000000000000007,5.100000000000001,8.399999999999999
510,0.0,5.100000000000001,8.399999999999999
511,0.0,5.100000000000001,8.399999999999999
512,0.0,5.100000000000001,8.399999999999999
513,0.0,5.100000000000001,8.700000000000003
514,0.0,5.100000000000001,8.700000000000003
515,-0.3000000000000007,5.100000000000001,8.700000000000003
516,0.0,5.100000000000001,8.700000000000003
517,0.0,5.100000000000001,8.399999999999999
518,0.0,5.100000000000001,8.399999999999999
519,0.0,5.100000000000001,8.399999999999999
520,0.0,5.100000000000001,8.399999999999999
521,0.0,5.100000000000001,8.399999999999999
522,0.0,5.100000000000001,8.399999999999999
523,0.0,5.100000000000001,8.100000000000001
524,0.0,5.100000000000001,8.100000000000001
525,0.0,4.799999999999997,8.100000000000001
526,0.0,4.799999999999997,8.399999999999999
527,0.0,4.5,8.399999999999999
528,0.0,4.5,8.399999999999999
529,0.0,4.200000000000003,8.700000000000003
530,0.0,4.200000000000003,8.399999999999999
531,-0.3000000000000007,4.200000000000003,8.700000000000003
532,0.0,3.8999999999999986,8.399999999999999
533,-0.3000000000000007,3.8999999999999986,8.700000000000003
534,0.0,3.6000000000000014,8.700000000000003
535,0.0,3.6000000000000014,8.700000000000003
536,0.0,3.299999999999997,8.700000000000003
537,0.0,3.299999999999997,8.700000000000003
538,-0.3000000000000007,3.0,8.700000000000003
539,0.0,3.0,8.700000000000003
540,0.0,2.700000000000003,8.700000000000003
541,0.0,2.700000000000003,9.0
542,-0.3000000000000007,2.700000000000003,8.700000000000003
543,0.0,2.700000000000003,9.0
544,-0.3000000000000007,2.700000000000003,9.299999999999997
545,0.0,2.700000000000003,9.299999999999997
546,0.0,2.700000000000003,9.299999999999997
547,0.0,2.700000000000003,9.600000000000001
548,0.0,2.700000000000003,9.600000000000001
549,0.0,2.3999999999999986,9.899999999999999
550,0.0,2.700000000000003,9.899999999999999
551,0.0,2.700000000000003,10.200000000000003
552,0.0,2.700000000000003,9.899999999999999
553,-0.3000000000000007,2.700000000000003,10.200000000000003
554,0.0,2.700000000000003,10.200000000000003
555,0.0,2.700000000000003,10.5
556,0.0,2.700000000000003,10.5
557,0.0,2.700000000000003,10.5
558,0.0,2.700000000000003,10.5
559,0.0,2.700000000000003,10.5
560,0.0,2.700000000000003,10.5
561,0.0,3.0,10.5
562,0.0,2.700000000000003,10.5
563,0.0,2.700000000000003,10.799999999999997
564,0.0,2.700000000000003,10.799999999999997
565,0.0,2.700000000000003,10.799999999999997
566,0.0,2.700000000000003,10.799999999999997
567,0.0,2.700000000000003,11.100000000000001
568,0.0,2.700000000000003,11.100000000000001
569,0.0,2.700000000000003,11.100000000000001
570,0.0,2.700000000000003,11.100000000000001
571,-0.3000000000000007,3.0,10.799999999999997
572,0.0,3.0,11.100000000000001
573,-0.3000000000000007,3.0,11.100000000000001
574,0.0,3.6000000000000014,10.799999999999997
575,0.0,3.6000000000000014,10.799999999999997
576,0.0,3.8999999999999986,10.799999999999997
577,0.0,4.200000000000003,10.799999999999997
578,0.0,4.5,10.799999999999997
579,0.0,4.799999999999997,10.5
580,-0.3000000000000007,5.100000000000001,10.5
581,0.0,5.100000000000001,10.5
582,0.0,5.100000000000001,10.5
583,0.0,5.100000000000001,10.5
584,0.0,5.399999999999999,10.200000000000003
585,0.0,5.399999999999999,10.200000000000003
586,-0.3000000000000007,5.399999999999999,10.200000000000003
587,0.0,5.399999999999999,10.5
588,0.0,5.100000000000001,10.5
589,0.0,5.100000000000001,10.5
590,0.0,5.100000000000001,10.5
591,0.0,5.100000000000001,10.5
592,0.0,5.100000000000001,10.5
593,0.0,5.100000000000001,10.799999999999997
594,0.0,5.399999999999999,10.5
595,0.0,5.100000000000001,10.799999999999997
596,0.0,5.100000000000001,10.799999999999997
597,0.0,5.100000000000001,10.799999999999997
598,0.0,5.100000000000001,10.799999999999997
599,0.0,5.100000000000001,10.5
600,0.0,5.399999999999999,10.799999999999997
601,0.0,5.100000000000001,10.5
602,0.0,5.100000000000001,10.5
603,0.0,5.100000000000001,10.5
604,0.0,5.100000000000001,10.200000000000003
605,0.0,5.100000000000001,10.200000000000003
606,0.0,5.100000000000001,10.200000000000003
607,0.0,5.100000000000001,9.899999999999999
608,0.0,5.100000000000001,10.200000000000003
609,0.0,5.100000000000001,10.200000000000003
610,0.0,5.100000000000001,10.200000000000003
611,0.0,5.100000000000001,10.200000000000003
612,0.0,5.100000000000001,10.5
613,0.0,5.100000000000001,10.5
614,0.0,5.100000000000001,10.5
615,0.0,5.100000000000001,10.5
616,0.0,5.100000000000001,10.5
617,0.0,5.100000000000001,10.5
618,0.0,5.100000000000001,10.5
619,-0.3000000000000007,5.100000000000001,10.5
620,0.0,5.100000000000001,10.5
621,0.0,5.100000000000001,10.5
622,0.0,5.100000000000001,10.5
623,0.0,5.100000000000001,10.5
624,0.0,5.100000000000001,10.5
625,0.0,5.100000000000001,10.5
626,0.0,5.100000000000001,10.200000000000003
627,0.0,5.100000000000001,10.200000000000003
628,0.0,5.100000000000001,10.200000000000003
629,0.0,5.100000000000001,10.200000000000003
630,0.0,5.100000000000001,9.899999999999999
631,0.0,5.100000000000001,9.899999999999999
632,0.0,5.100000000000001,9.899999999999999
633,0.0,5.100000000000001,9.600000000000001
634,0.0,5.100000000000001,9.600000000000001
635,0.0,5.100000000000001,9.600000000000001
636,0.0,5.100000000000001,9.600000000000001
637,0.0,5.100000000000001,9.600000000000001
638,0.0,5.100000000000001,9.600000000000001
639,0.0,5.100000000000001,9.600000000000001
640,0.0,5.100000000000001,9.600000000000001
641,0.0,5.100000000000001,9.299999999999997
642,0.0,5.100000000000001,9.600000000000001
643,0.0,5.100000000000001,9.600000000000001
644,0.0,5.100000000000001,9.600000000000001
645,0.0,5.100000000000001,9.299999999999997
646,0.0,5.100000000000001,9.299999999999997
647,-0.3000000000000007,5.100000000000001,9.600000000000001
648,-0.3000000000000007,5.100000000000001,9.299999999999997
649,0.0,5.100000000000001,9.299999999999997
650,0.0,5.100000000000001,9.299999999999997
651,0.0,5.100000000000001,9.299999999999997
652,-0.3000000000000007,5.100000000000001,9.0
653,0.0,5.100000000000001,9.0
654,0.0,5.100000000000001,9.0
655,-0.3000000000000007,5.100000000000001,9.0
656,0.0,5.100000000000001,9.0
657,0.0,5.100000000000001,8.700000000000003
658,0.0,5.100000000000001,8.700000000000003
659,0.0,5.100000000000001,8.100000000000001
660,-0.3000000000000007,5.100000000000001,7.5
661,0.0,5.100000000000001,6.899999999999999
662,0.0,5.100000000000001,5.700000000000003
663,0.0,5.100000000000001,4.799999999999997
664,0.0,5.100000000000001,3.299999999999997
665,0.0,5.100000000000001,2.1000000000000014
666,0.0,5.100000000000001,0.6000000000000014
667,0.0,5.100000000000001,-0.3000000000000007
668,-0.3000000000000007,5.100000000000001,-0.8999999999999986
669,0.0,5.100000000000001,-0.6000000000000014
670,0.0,5.100000000000001,-0.6000000000000014
671,0.0,5.100000000000001,-0.3000000000000007
672,0.0,5.100000000000001,-0.3000000000000007
673,0.0,5.100000000000001,-0.3000000000000007
674,0.0,5.100000000000001,-0.3000000000000007
675,0.0,5.399999999999999,-0.3000000000000007
676,0.0,5.399999999999999,-0.3000000000000007
677,0.0,5.399999999999999,-0.6000000000000014
678,0.0,5.399999999999999,-0.3000000000000007
679,-0.3000000000000007,5.399999999999999,-0.3000000000000007
680,0.0,5.399999999999999,-0.6000000000000014
681,0.0,5.399999999999999,-0.3000000000000007
682,0.0,5.399999999999999,-0.3000000000000007
683,0.0,5.399999999999999,0.0
684,0.0,5.399999999999999,0.0
685,0.0,5.399999999999999,0.3000000000000007
686,0.0,5.700000000000003,0.0
687,0.0,5.399999999999999,0.0
688,0.0,5.700000000000003,0.0
689,0.0,5.700000000000003,0.0
690,-0.3000000000000007,5.700000000000003,0.0
691,0.0,5.700000000000003,0.0
